dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	class
0.0061455	0.041842	0.09061	0.089245	0.1654	0.13364	0.11298	0.039847	0.0079785	0.0027671	0.010163	0.0056013	0.011888	0.0064194	0.012958	0.0090358	0.0030602	0.1654	0.053611	0.027169	-0.026442	0.020244	0.073628	0.13835	0.25236	0.4062	0.38026	0.55469	0.076357	0.22146	0.17825	0.20025	0.0070088	0.020748	0.025172	0.087929	0.067032	0.041025	0.0062912	0.0037862	0.00099673	0.0024051	0.0014044	0.0019718	0.0022339	0.0037258	0.0012085	0.0024227	0.30404	0.31201	0.29533	0.30405	-0.071826	0.11733	0.14008	0.073403	0.13962	-0.078495	-0.0208	-0.057855	0.078104	0.048593	-0.07571	0.047457	-0.12949	-0.12878	-0.12536	-0.082998	0.23769	0.17982	0.24012	0.2182	0.00097669	-0.022384	0.0046382	-0.0067124	1.5461	224.5
0.0058256	0.1025	0.11536	0.11592	0.10863	0.13644	0.065247	0.078713	0.01074	0.005469	0.0081702	0.0065554	0.0070045	0.013129	0.017938	0.013996	0.012615	0.13644	0.062852	0.027663	-0.035189	0.018459	0.087926	0.17134	0.323	0.52807	0.46879	0.50781	0.11404	0.22428	0.14168	0.15737	0.045429	0.020155	0.058065	0.060143	0.072004	0.034879	0.0015348	0.0022351	0.0019091	0.002819	0.0014338	0.0015471	0.0016756	0.00053344	0.0070382	0.00080604	0.25467	0.2748	0.27656	0.26917	0.11887	0.097292	0.1413	0.035031	0.080959	0.067772	0.059799	-0.13288	-0.10252	-0.0082175	0.010177	-0.13941	-0.063165	-0.11564	0.13641	-0.01274	0.28048	0.22782	0.33057	0.28042	0.022095	-0.003816	0.04792	0.022015	1.3936	240
0.013701	0.09975	0.11645	0.25532	0.41936	0.39832	0.3019	0.23349	0.13045	0.12273	0.28414	0.28167	0.096758	0.018921	0.0090574	0.012061	0.008971	0.41936	0.34536	0.16677	-0.17859	0.051759	0.39327	0.5097	0.6546	0.81676	0.93873	0.23438	0.082619	1.0807	1.1671	1.3254	0.043249	0.064932	0.12798	0.20494	0.19314	0.14894	0.11682	0.065554	0.061712	0.14266	0.14178	0.048762	0.0038636	0.00152	0.002648	0.00026007	0.2702	0.34022	0.24485	0.299	0.039238	-0.062448	0.066792	0.12682	0.13676	0.13436	0.13259	0.1373	0.13644	0.13833	0.13517	0.13369	0.13864	-0.10176	0.077259	-0.0030138	0.14077	0.024997	0.10695	0.11181	-0.031403	-0.050171	-0.042827	-0.035553	1.9463	256.5
0.01895	0.19059	0.26931	0.39626	0.47544	0.27677	0.41378	0.30033	0.1391	0.015372	0.012567	0.007871	0.012569	0.014943	0.013917	0.0078513	0.0092281	0.47544	0.24811	0.14364	-0.10447	0.070971	0.26527	0.3033	0.34474	0.38534	0.41099	0.32812	0.16957	0.52442	1.2702	1.5832	0.13812	0.12899	0.15535	0.19325	0.095758	0.16204	0.11005	0.021131	0.0027305	0.0030199	0.002404	0.0029246	0.0034452	0.0069737	0.0023543	0.0046349	0.20507	0.35879	0.26366	0.28927	-0.13728	0.06577	0.1347	0.13614	0.13607	0.13835	0.10069	-0.092434	0.095405	-0.021151	0.098581	-0.082204	0.13446	-0.11698	0.034982	0.1379	0.15435	0.098298	0.22739	0.19267	-0.02584	-0.05009	0.015992	-0.011318	1.5461	156
0.021502	0.19728	0.29347	0.42426	0.49595	0.29106	0.42912	0.3134	0.14182	0.016868	0.013975	0.010519	0.015023	0.015335	0.016257	0.0078605	0.0096228	0.49595	0.16435	0.048192	-0.11616	0.087848	0.16839	0.17688	0.18498	0.19128	0.18853	0.45312	0.1331	0.40444	0.81951	1.2365	0.071577	0.055226	0.089379	0.084151	0.11371	0.12416	0.16886	0.072656	0.009686	0.007924	0.0056538	0.0049697	0.0049982	0.0028437	0.0032645	0.002908	0.25641	0.28995	0.20976	0.25858	0.12584	-0.12891	-0.14001	-0.13899	-0.044383	-0.083291	0.053152	0.11387	0.0053523	0.015146	-0.10645	0.10975	0.11725	-0.086982	0.14138	-0.14087	0.13706	0.11877	0.29226	0.17894	-0.031793	-0.030189	0.04961	-0.013064	1.6045	147.5
0.017122	0.01953	0.031015	0.056263	0.44811	0.71652	0.43846	0.48948	0.4599	0.18658	0.068241	0.066295	0.012422	0.030488	0.029563	0.031861	0.02562	0.71652	0.26816	0.16648	-0.10168	0.051621	0.30552	0.3964	0.50961	0.63642	0.73173	0.35156	0.052161	0.31067	0.35602	0.39381	0.0049813	0.015818	0.028466	0.22693	0.3723	0.23465	0.10614	0.084134	0.05699	0.026071	0.011773	0.0021107	0.0077397	0.0057602	0.0063189	0.0035192	0.033701	0.26763	0.097806	0.17895	0.10228	0.11913	0.12882	0.12767	0.09771	0.066673	-0.14104	-0.07925	-0.066948	-0.021338	0.087523	0.13098	0.093307	-0.12654	0.024915	-0.14134	0.037619	0.35905	0.2014	0.62413	-0.044271	0.066692	-0.0099179	0.34606	0.9667	212.5
0.016031	0.013554	0.029856	0.05387	0.43799	0.682	0.42637	0.47702	0.44867	0.18193	0.066138	0.063563	0.019706	0.024405	0.025655	0.03207	0.027564	0.682	0.20679	0.087838	-0.11895	0.051672	0.23556	0.30551	0.39261	0.49014	0.56347	0.40625	0.035954	0.29529	0.32193	0.34116	0.0051013	0.0048735	0.0053257	0.065956	0.083312	0.14357	0.24105	0.22581	0.093034	0.034048	0.031906	0.0043543	0.0057064	0.0026158	0.0054331	0.004108	0.10416	0.19604	0.045656	0.13951	-0.13791	0.13753	0.13959	0.13016	0.026363	-0.0056996	0.13034	0.13535	0.11601	0.10818	0.13869	-0.10518	-0.13757	-0.14125	0.015851	0.025007	0.29612	0.26096	0.24467	0.45006	0.04573	0.0090972	0.070139	0.15603	1.4376	188
0.017179	0.011637	0.023775	0.027133	0.082093	0.48202	0.65725	0.59548	0.27351	0.033919	0.055146	0.01807	0.034628	0.046245	0.033358	0.020826	0.029454	0.65725	0.20424	0.12236	-0.081879	0.053426	0.2311	0.29578	0.37525	0.46323	0.52988	0.46094	0.029461	0.15356	0.22496	0.25192	0.0065899	0.0081031	0.0077965	0.039117	0.24092	0.33458	0.13119	0.039244	0.0040149	0.026124	0.010589	0.013869	0.021645	0.016596	0.0051128	0.0013849	0.058273	0.27152	0.11038	0.17922	0.016132	-0.021807	0.080613	0.13846	0.09471	0.12139	-0.10361	0.032718	-0.13971	0.13986	-0.0093825	0.04109	-0.0663	0.092125	0.053362	0.072437	0.20374	0.41297	0.25599	0.65446	0.0086203	0.09457	0.0058213	0.37935	0.97406	264.5
0.015171	0.016761	0.021223	0.027086	0.079561	0.45028	0.62946	0.56397	0.26454	0.034297	0.05319	0.012813	0.022097	0.044242	0.028268	0.021637	0.027038	0.62946	0.22933	0.099996	-0.12934	0.048243	0.26484	0.35297	0.46572	0.59484	0.68922	0.46875	0.09237	0.15356	0.24962	0.32711	0.0033612	0.0072327	0.0064029	0.016813	0.21406	0.20008	0.28287	0.13265	0.01719	0.012771	0.0047867	0.011202	0.0030956	0.0016979	0.003709	0.0074184	0.12112	0.26468	0.06622	0.18082	0.043606	-0.10193	0.12746	-0.079726	0.087494	0.017415	0.13962	0.13997	0.14057	0.022251	0.062653	0.12637	-0.046742	0.11361	-0.12114	-0.12559	0.35317	0.27965	0.16298	0.49304	0.063968	0.0063904	-0.015504	0.17857	1.2515	240
0.012615	0.13409	0.19656	0.12434	0.20936	0.48794	0.55262	0.24	0.053771	0.028231	0.046252	0.0060003	0.013683	0.015921	0.020766	0.0069599	0.010716	0.55262	0.22668	0.12229	-0.10439	0.0414	0.26989	0.38219	0.53462	0.71721	0.83523	0.41406	0.063859	0.52513	0.50405	0.60485	0.050284	0.040909	0.022331	0.10515	0.24509	0.28043	0.1171	0.027043	0.010731	0.022298	0.0035138	0.0036586	0.0011171	0.0053845	0.0031553	0.0031594	0.17381	0.30384	0.18132	0.23313	-0.053622	-0.13452	0.0085492	0.13787	0.13781	0.12517	0.13708	0.13625	0.094467	0.11325	-0.0089253	0.0010054	-0.12308	0.12086	0.048939	0.10985	0.39278	0.28184	0.28712	0.37691	0.1028	0.023223	0.027597	0.099267	1.3585	264
0.0072268	0.058709	0.084622	0.10593	0.15615	0.10815	0.12035	0.09632	0.029461	0.0070077	0.017144	0.018237	0.011209	0.016881	0.018605	0.0058939	0.0083713	0.15615	0.068036	0.042172	-0.025864	0.026791	0.088358	0.14865	0.24481	0.37115	0.39607	0.40625	0.13805	0.14789	0.21935	0.27776	0.01005	0.021005	0.06279	0.075791	0.034308	0.028041	0.038028	0.010481	0.0035342	0.0076153	0.0072848	0.0018195	0.0032593	0.0030951	0.0021522	0.00094287	0.28053	0.30447	0.28482	0.29064	-0.0037633	0.10838	-0.017197	0.1196	-0.14044	0.13852	-0.13834	0.094531	0.13276	0.064758	0.13589	-0.13209	0.014629	-0.11677	-0.11981	0.14079	0.24456	0.183	0.21138	0.21226	0.012531	-0.019995	-0.0049278	-0.0054865	1.4671	320.5
0.0086042	0.093132	0.12182	0.077511	0.1381	0.23836	0.16537	0.074628	0.22935	0.16667	0.055291	0.010254	0.0072355	0.0098445	0.012149	0.012381	0.0051719	0.23836	0.074808	0.030994	-0.043814	0.02737	0.09674	0.16138	0.26369	0.39767	0.4277	0.54688	0.12057	0.33349	0.33205	0.33149	0.039848	0.044312	0.018431	0.052622	0.060407	0.047785	0.022733	0.11407	0.077844	0.022128	0.001214	0.0012922	0.0020209	0.0022558	0.0025358	0.0010389	0.27951	0.26047	0.29269	0.27814	0.099093	-0.032456	-0.0041175	0.065909	-0.046062	-0.011476	-0.14058	0.12579	0.1341	0.066786	-0.098374	-0.061263	0.1404	0.079424	0.053047	0.12872	0.17918	0.17641	0.25839	0.20682	-0.018961	-0.0062879	0.014151	-0.0032742	1.6955	320.5
0.0076308	0.061262	0.08517	0.11438	0.22216	0.23937	0.12845	0.043614	0.0065711	0.0047097	0.016876	0.0088254	0.010563	0.01394	0.011198	0.0047332	0.009328	0.23937	0.09791	0.047403	-0.050507	0.025733	0.12818	0.2191	0.36625	0.56066	0.58905	0.47656	0.080505	0.24733	0.39319	0.30541	0.010157	0.029006	0.034735	0.11304	0.11991	0.06266	0.02079	0.0030732	0.00095905	0.0034812	0.00052086	0.0049893	0.006007	0.0031743	0.00071854	0.0015826	0.28108	0.325	0.2845	0.29836	0.098609	-0.09656	-0.045605	0.1219	0.14124	-0.010202	0.13226	-0.044317	0.068553	-0.14096	0.021975	-0.12922	0.035811	-0.12	0.048014	-0.0019288	0.22667	0.15147	0.23879	0.20353	0.005688	-0.034179	0.0073192	-0.010657	1.3874	224
0.0083995	0.085856	0.10002	0.10915	0.15268	0.17591	0.24008	0.11187	0.0045586	0.0043395	0.0095489	0.0048658	0.0052498	0.0098512	0.013481	0.0092788	0.010011	0.24008	0.12431	0.049463	-0.074851	0.028619	0.15933	0.26114	0.41971	0.62586	0.6834	0.375	0.19174	0.26595	0.54508	0.42971	0.034707	0.037576	0.049538	0.082646	0.094327	0.12207	0.060464	0.00046122	0.0021014	0.0049864	0.0004249	0.0026904	0.0036608	0.0026049	0.0048643	0.0019498	0.28467	0.31751	0.26489	0.29149	-0.066712	0.062594	0.059123	0.055604	0.064707	0.12279	0.05705	0.12952	0.14015	0.092225	0.0078235	0.0056046	0.0094989	0.0196	0.0078665	-0.14138	0.23096	0.15194	0.26393	0.21281	0.0040274	-0.029623	0.016746	-0.006686	1.5873	360.5
0.0057833	0.089422	0.12829	0.12052	0.078236	0.088772	0.10625	0.016728	0.0094218	0.0048758	0.0052461	0.0053559	0.0087128	0.01119	0.013445	0.01038	0.0153	0.12829	0.052591	0.025243	-0.027348	0.019245	0.072961	0.13986	0.25977	0.42184	0.38377	0.5	0.099737	0.16008	0.13857	0.15337	0.024555	0.046622	0.054847	0.043309	0.044488	0.019633	0.0023365	0.0014851	0.0012667	0.0013059	0.002805	0.0037143	0.0018821	0.00095252	0.0042375	0.00089321	0.2522	0.27885	0.25715	0.26326	-0.015526	-0.10752	0.12643	-0.12414	0.14069	0.00084482	-0.0046331	0.009577	0.11237	-0.090019	0.089068	0.13688	0.14129	-0.022441	0.14142	0.055948	0.358	0.3112	0.34447	0.33752	0.07435	0.036745	0.053613	0.054098	1.2111	312
0.0056684	0.036084	0.080873	0.10674	0.12743	0.10054	0.048231	0.077431	0.016286	0.0062253	0.01197	0.006153	0.0057174	0.011023	0.01174	0.0051199	0.0061875	0.12743	0.059636	0.022348	-0.037288	0.020045	0.082065	0.15481	0.28337	0.45693	0.42542	0.48438	0.12006	0.14503	0.13915	0.1826	0.010312	0.036602	0.05385	0.067682	0.035939	0.024232	0.017156	0.0034348	0.0031197	0.0026551	0.0015758	0.0014727	0.004107	0.003844	0.00057568	0.0031725	0.30963	0.32404	0.29476	0.31008	-0.022567	-0.11625	0.13233	0.074286	-0.12825	0.13752	0.11538	-0.12345	0.14072	0.084493	0.136	0.053691	0.029367	0.024853	0.077337	0.11289	0.24197	0.213	0.26106	0.23834	0.003302	-0.010592	0.013032	0.0012651	1.5694	180.5
0.0063808	0.041923	0.062341	0.045181	0.24335	0.098931	0.080374	0.1194	0.026444	0.0087639	0.0051776	0.0056424	0.010982	0.0085503	0.01031	0.010612	0.0073227	0.24335	0.06199	0.025212	-0.036778	0.021827	0.083866	0.15298	0.27156	0.43091	0.41987	0.53906	0.067931	0.21028	0.22755	0.2392	0.012771	0.013165	0.014737	0.12616	0.052924	0.032823	0.017624	0.0025482	0.0016666	0.00068442	0.00052453	0.0025259	0.0037434	0.0016608	0.0030198	0.0013474	0.29819	0.3142	0.28733	0.30045	-0.099966	0.11373	-0.0066907	0.10026	0.0027563	0.011405	-0.062864	0.13943	0.044963	0.009383	0.14116	-0.10069	-0.14096	-0.019324	-0.090813	0.13063	0.2067	0.15961	0.22718	0.19654	-0.0054128	-0.027988	0.0026785	-0.011847	1.5116	240
0.012137	0.14085	0.099166	0.27805	0.25076	0.16507	0.3269	0.30476	0.036035	0.029248	0.010357	0.013563	0.01654	0.012369	0.01822	0.011497	0.016204	0.3269	0.19831	0.11106	-0.087246	0.039364	0.2385	0.34455	0.49129	0.66943	0.7778	0.32031	0.17992	0.31727	0.42714	0.39328	0.039464	0.051933	0.14345	0.12647	0.061928	0.18269	0.15375	0.018085	0.014922	0.0056507	0.0085993	0.0025023	0.0025108	0.0063261	0.0026148	0.0039599	0.29453	0.36708	0.29505	0.32406	-0.034871	0.089118	0.10578	0.13271	-0.035223	0.027	0.13236	0.13884	0.11877	0.048176	-0.061535	-0.00030947	-0.062525	-0.065747	-0.11921	0.041078	0.24607	0.11731	0.17409	0.18076	0.0030683	-0.044028	-0.02735	-0.024395	1.5623	280
0.015238	0.048446	0.13015	0.66827	0.037546	0.19425	0.18048	0.5378	0.04645	0.16009	0.012143	0.017605	0.043916	0.043108	0.036229	0.020516	0.0401	0.66827	0.16278	0.081684	-0.081097	0.04811	0.18809	0.25095	0.33146	0.42375	0.49111	0.29688	0.036109	0.19904	0.21983	0.22914	0.0022425	0.019604	0.16482	0.0080323	0.096168	0.086485	0.26982	0.023284	0.080417	0.0035204	0.0032905	0.021997	0.022992	0.010286	0.0042016	0.0098466	0.069382	0.16602	0.11769	0.12844	0.12599	0.056459	0.1395	0.027367	0.13955	0.1414	0.1393	0.14037	0.13777	0.14097	-0.10758	0.14139	0.070055	0.10121	0.13323	0.059003	0.31928	0.4185	0.4965	0.53361	0.09287	0.14493	0.19075	0.277	1.4371	152
0.013489	0.042308	0.12711	0.63005	0.034476	0.18879	0.17678	0.52941	0.0435	0.15867	0.0092438	0.014982	0.034807	0.030762	0.027115	0.019707	0.02683	0.63005	0.11955	0.047424	-0.072122	0.038125	0.1447	0.21171	0.30555	0.42041	0.48724	0.45312	0.034424	0.14486	0.18997	0.20511	0.016224	0.061002	0.30767	0.014651	0.07208	0.034306	0.1001	0.0060577	0.030347	0.0025939	0.0037479	0.01574	0.0054498	0.0086236	0.0025525	0.0017498	0.10415	0.22539	0.07322	0.15233	-0.04302	-0.12582	0.1394	0.10887	-0.092799	-0.088273	0.13848	0.10163	0.13599	-0.13724	-0.021611	0.062437	0.089182	0.13339	0.090387	-0.10737	0.21768	0.59452	0.34658	0.76119	-0.0037368	0.26634	0.085645	0.59057	0.99939	192
0.011391	0.047835	0.056358	0.023571	0.061086	0.68425	0.39744	0.19481	0.047412	0.010172	0.016113	0.024796	0.026183	0.037226	0.12935	0.033599	0.038892	0.68425	0.2101	0.11315	-0.096944	0.035862	0.25742	0.38588	0.56995	0.79862	0.91902	0.20312	0.056066	0.1245	0.13221	0.13179	0.0149	0.02797	0.011956	0.02949	0.34485	0.20103	0.098505	0.023855	0.0042226	0.0084287	0.012655	0.0018494	0.018261	0.02469	0.015717	0.0059528	0.068426	0.22952	0.081269	0.15395	-0.10393	0.13194	0.12573	0.040892	0.13362	0.12918	0.12955	0.13567	-0.11558	0.09032	0.11829	-0.011278	0.1085	0.12664	-0.006067	0.14102	0.018966	0.45529	0.072463	0.68735	-0.04225	0.15706	-0.022387	0.50466	1.2752	336
0.011737	0.20712	0.04467	0.30927	0.057378	0.64075	0.31187	0.018387	0.013587	0.019698	0.01117	0.01992	0.04746	0.07168	0.033476	0.038094	0.036282	0.64075	0.17185	0.084303	-0.087542	0.036211	0.21015	0.31381	0.46181	0.64525	0.74351	0.45312	0.055604	0.14275	0.14899	0.16564	0.071137	0.01461	0.13571	0.023662	0.26337	0.12073	0.0073258	0.002478	0.010046	0.004365	0.0061489	0.0082569	0.035911	0.011403	0.017132	0.0069067	0.11485	0.21006	0.1002	0.15468	0.09203	-0.068511	0.12624	-0.052542	0.12222	0.14078	0.13539	-0.12749	0.065749	0.073368	0.14142	-0.068518	0.14111	0.069741	0.026459	0.028573	0.4374	0.37686	0.27509	0.49702	0.16293	0.10685	0.0372	0.25046	1.3131	432
0.0082098	0.12208	0.068121	0.13799	0.36584	0.027209	0.013927	0.015248	0.023345	0.016207	0.014284	0.0064666	0.0088308	0.017311	0.012429	0.014047	0.0080629	0.36584	0.05825	0.036554	-0.021696	0.01955	0.080559	0.15347	0.28346	0.45908	0.42143	0.46875	0.071574	0.18538	0.22115	0.28439	0.043501	0.020536	0.030569	0.19861	0.0018959	0.00093423	0.0076753	0.0099868	0.0018795	0.0018359	0.00057236	0.000663	0.0033158	0.0024815	0.0014631	0.0029689	0.20255	0.24767	0.23593	0.22991	0.13471	-0.13856	-0.11083	0.05281	0.10625	-0.028452	0.13514	0.032213	0.099626	-0.10581	0.070864	-0.12452	0.13539	-0.0081442	0.11557	-0.029922	0.52045	0.38294	0.45661	0.44834	0.20293	0.072518	0.15141	0.13402	0.97049	320.5
0.0067719	0.12969	0.11242	0.1714	0.1721	0.07855	0.077934	0.078823	0.010626	0.021607	0.0066746	0.0063037	0.010491	0.020215	0.0059381	0.003485	0.012102	0.1721	0.075811	0.028813	-0.046998	0.019907	0.10447	0.19761	0.36261	0.58543	0.54295	0.41406	0.11811	0.24331	0.30769	0.33834	0.057998	0.046221	0.087945	0.086404	0.042913	0.025694	0.015958	0.0015628	0.0019764	0.0013846	0.0013815	0.0053014	0.0050086	0.00083997	0.00038775	0.0061424	0.25067	0.25186	0.21237	0.23977	-0.13609	0.046956	0.11203	0.13844	0.046957	0.12936	0.13904	-0.036825	0.122	0.097528	-0.03455	0.13029	-0.1359	-0.12961	0.13447	0.12186	0.40493	0.33887	0.42015	0.38891	0.099957	0.062651	0.11125	0.092551	1.2955	280.5
0.0057269	0.10374	0.15652	0.1378	0.1422	0.053378	0.02225	0.02299	0.0085726	0.0039237	0.0062706	0.0049316	0.0096753	0.0078936	0.011438	0.010485	0.010735	0.15652	0.04554	0.02944	-0.016099	0.016451	0.065188	0.13292	0.26095	0.43353	0.3584	0.51562	0.03127	0.13458	0.15185	0.25591	0.032611	0.031525	0.074054	0.069482	0.018578	0.0087753	0.0049589	0.001808	0.00080579	0.0014719	0.0026927	0.0050777	0.00089235	0.001043	0.0014274	0.0017514	0.20349	0.2261	0.22862	0.22001	-0.045251	-0.0055978	-0.091987	0.11135	-0.11229	0.072517	0.10048	0.035429	0.095552	0.082139	0.047466	0.086841	-0.14072	0.023717	0.14123	-0.063469	0.58631	0.46803	0.53262	0.52605	0.25889	0.16387	0.21219	0.20846	0.92692	320.5
0.01146	0.016759	0.014016	0.060245	0.37076	0.70874	0.53338	0.027526	0.045705	0.050314	0.010288	0.016409	0.037785	0.048342	0.022217	0.018271	0.017995	0.70874	0.24704	0.13452	-0.11252	0.033208	0.30737	0.47499	0.72216	1.0345	1.1748	0.26562	0.065451	0.27031	0.27243	0.30516	0.0078571	0.0071987	0.030429	0.1869	0.36278	0.26864	0.013791	0.022977	0.025329	0.005256	0.0019632	0.0059068	0.0067948	0.0035255	0.0035698	0.0010981	0.04016	0.27021	0.07687	0.17405	-0.040551	0.11084	0.13092	0.13332	0.11486	0.13442	0.14101	0.13673	0.13499	0.11713	0.09115	0.10956	0.079631	-0.020373	-0.09706	-0.096481	0.11619	0.40054	0.41898	0.73423	-0.018539	0.088706	0.15019	0.46118	0.68161	384.5
0.018764	0.051128	0.015034	0.027883	0.030851	0.25583	0.53531	0.28995	0.51717	0.3729	0.67446	0.43961	0.044844	0.042582	0.056743	0.032335	0.060867	0.67446	0.41822	0.1858	-0.23242	0.068922	0.44977	0.52028	0.59812	0.67563	0.72731	0.24219	0.082398	0.36789	0.39787	0.40574	0.01831	0.0084226	0.014164	0.0014343	0.13054	0.2726	0.15095	0.26235	0.18958	0.34558	0.20322	0.0032137	0.02183	0.0091723	0.0031447	0.0055445	0.096748	0.30176	0.047777	0.2102	0.059619	-0.13572	0.12392	-0.08903	0.11855	0.12098	0.095592	0.12561	0.12297	0.11367	0.084687	0.021531	0.11306	-0.075447	0.093158	0.12081	0.13503	0.14915	0.01823	0.4222	-0.019042	-0.027544	0.0026489	0.13149	1.5665	126
0.019622	0.016284	0.012913	0.10085	0.57922	0.59758	0.6035	0.38025	0.048581	0.0055171	0.014005	0.023631	0.032321	0.034795	0.048459	0.023556	0.055296	0.6035	0.23194	0.15159	-0.080347	0.054982	0.26095	0.3302	0.41431	0.50648	0.57653	0.51562	0.058953	0.066067	0.12657	0.14532	0.004034	0.0028902	0.01247	0.1223	0.32908	0.34152	0.15241	0.019829	0.00058076	0.0072755	0.0062026	0.0053656	0.0082849	0.0054375	0.0076757	0.010794	0.049759	0.30441	0.15451	0.20838	0.023616	0.13068	-0.062915	-0.052565	0.039746	0.016722	0.0012327	-0.023937	0.089771	0.097913	0.08561	0.094461	0.13827	0.13268	0.13847	0.13764	0.038513	0.35436	0.30982	0.56036	-0.045537	0.055164	0.041076	0.25778	1.2195	189.5
0.017307	0.013261	0.05997	0.13879	0.58188	0.54267	0.46413	0.32158	0.038241	0.0048981	0.0073655	0.021112	0.020048	0.049048	0.056374	0.02088	0.040454	0.58188	0.27065	0.12664	-0.14401	0.053508	0.30616	0.39161	0.49654	0.61264	0.70061	0.44531	0.11267	0.17005	0.13307	0.36121	0.005239	0.010428	0.07076	0.29333	0.27292	0.19517	0.12893	0.019858	8.3611e-05	0.0039272	0.0023498	0.0043238	0.024575	0.018259	0.0049225	0.014001	0.13877	0.31158	0.10472	0.21564	0.12953	-0.083054	0.11955	0.1333	0.13623	0.04716	0.046031	0.089427	0.14	0.04548	0.041656	-0.12562	0.14098	0.081083	0.032507	0.12231	0.30982	0.27552	0.2705	0.46631	0.041076	0.0098451	0.022167	0.16808	1.3104	211.5
0.015046	0.014818	0.056632	0.1388	0.58758	0.6283	0.49394	0.30452	0.048203	0.005136	0.0091443	0.017993	0.028581	0.047523	0.049132	0.02002	0.037648	0.6283	0.10801	0.023793	-0.084216	0.047751	0.12499	0.16726	0.22155	0.28393	0.32928	0.59375	0.059199	0.095864	0.11904	0.079394	0.003359	0.028406	0.031301	0.12056	0.16606	0.15083	0.053017	0.010385	0.0010784	0.0027519	0.0090945	0.0111	0.009078	0.017613	0.010241	0.007713	0.14025	0.17358	0.056307	0.1374	-0.074142	0.13958	-0.070516	-0.13865	-0.060792	-0.10827	-0.10082	-0.0023556	0.063605	0.14124	0.10751	-0.021474	0.051734	0.055893	-0.049408	0.12222	0.26257	0.31798	0.14658	0.39632	0.0093347	0.039426	-0.0017591	0.10773	1.4371	171.5
0.017949	0.15552	0.24659	0.2722	0.22986	0.23224	0.20205	0.17646	0.13868	0.13069	0.060267	0.088271	0.0087039	0.01293	0.015346	0.015234	0.012067	0.2722	0.080225	0.079662	-0.00056312	0.049258	0.092262	0.12195	0.15963	0.20249	0.23415	0.88281	0.14391	0.30678	0.53602	0.80373	0.089765	0.15167	0.14845	0.11458	0.096546	0.086899	0.069706	0.065663	0.067399	0.018605	0.025475	0.0038338	0.0049701	0.0011949	0.0048149	0.0025444	0.22022	0.30175	0.33601	0.29549	-0.10815	-0.12355	-0.081999	-0.071677	0.010694	-0.0067222	-0.017142	0.13695	0.037206	0.13488	0.12225	0.10693	-0.033107	0.0096785	0.092474	0.10408	0.063282	0.076961	0.053735	0.096933	-0.05606	-0.05032	-0.053244	-0.042015	1.7864	306.5
0.010322	0.13274	0.079868	0.024313	0.096207	0.28719	0.69095	0.056205	0.012858	0.0095491	0.019635	0.02116	0.028905	0.041269	0.06923	0.031494	0.030849	0.69095	0.17018	0.092146	-0.078033	0.031411	0.2141	0.33823	0.52507	0.76391	0.85662	0.22656	0.067118	0.15667	0.19412	0.20351	0.026801	0.041323	0.012193	0.048635	0.14538	0.34774	0.028243	0.0064607	0.0036904	0.0059057	0.0043897	0.0030717	0.010093	0.020117	0.0091045	0.013133	0.074369	0.23262	0.094225	0.15564	-0.018031	0.10247	0.13986	0.12985	0.12816	0.13535	0.13733	0.1374	0.0054662	-0.081383	0.11099	0.10661	-0.038839	-0.092759	0.077476	-0.10246	0.24928	0.49286	0.26875	0.70893	0.036713	0.18714	0.035555	0.52196	1.1499	321.5
0.0057497	0.013962	0.054071	0.090332	0.048172	0.085242	0.21521	0.10764	0.037273	0.0045345	0.018122	0.0061956	0.0096529	0.011289	0.013401	0.010814	0.009436	0.21521	0.057958	0.031214	-0.026744	0.018484	0.081058	0.15787	0.29747	0.48623	0.43199	0.55469	0.05747	0.19629	0.20553	0.20269	0.0048366	0.012427	0.035461	0.026075	0.020743	0.10005	0.056944	0.015822	0.0024929	0.0019028	0.0035925	0.0022721	0.0030553	0.0042474	0.0034181	0.00096639	0.32106	0.33637	0.32199	0.32676	-0.13598	-0.015517	0.08044	-0.11334	-0.017836	0.1208	0.078418	-0.064592	-0.13462	-0.14137	-0.1224	-0.10153	0.12537	-0.14026	0.078715	-0.087991	0.16925	0.12311	0.16219	0.15095	-0.023889	-0.038532	-0.023888	-0.029428	1.6172	262.5
